,article_title,is_ecology
1870,«La droite européenne veut-elle vraiment réformer l’immigration?» – La chronique de Stéphane Séjourné,0
1874,L’inflation impacte lourdement la consommation  et l’épargne des Français,0
1831,Janvier 1943 - Janvier 2023 : les leçons toujours actuelles de Stalingrad,0
693,« ChatGPT nous éloigne de la science qui la rend possible »,0
1613,Renaud Girard: «L’Europe est-elle sortie de l’Histoire?»,0
803,franceinfo soir du mercredi  7 décembre 2022,0
1866,Grève SNCF : nos alternatives pour pouvoir partir malgré tout,0
1707,"Retraites: ne pas tenir compte des manifestations «serait une faute», prévient Laurent Berger",0
1630,L’auteur d’un tableau identifié quarante ans plus tard grâce à l’intelligence artificielle,0
879,Quelles plantes choisir pour une bonne (et efficace) tisane d’hiver ?,0
719,Donald Trump dit qu’il va être « arrêté » mardi et appelle à des manifestations,0
884,Super Bowl 2023 : les Eagles de Philadelphie mènent et Rihanna entre en scène,0
1042,Libourne: une septuagénaire décédée il y a trois ans retrouvée momifiée dans son appartement,0
1609,"À Magoar, le pardon des chiens célébré en bonne et due forme",0
2069,Inceste : la maison Jean Bru d'Agen va accueillir des garçons,0
1833,Coupe d'Allemagne: le Bayern se balade à Mayence et se qualifie en quart de finale,0
554,Stations essence à Saint-Caradec-Trgomel : les meilleurs prix près de chez moi aujourd'hui,0
1394,Nantes : Un bus impliqué dans l’accident mortel de samedi soir,0
521,"Biathlon: Simon tient le rythme, première pour Jeanmonnot à Ruhpolding",0
755,Le gouvernement lance un programme de préparation aux cyberattaques pour les hôpitaux,0
282,La Chine met 174 milliards d'euros sur la table pour relancer son secteur immobilier,0
129,"Pour la justice, l'État n'a aucune obligation de rétablir le rayon vert de la cathédrale de Strasbourg",0
988,Prison: Pierre Palmade suspendu à la décision du juge - 17/02,0
329,"24h en images : Manifestation anti-vaccin, Merkel au chevet des sinistrés et Festival de Cannes",0
1583,"Montpellier : Le dessinateur césarisé Aurel expose ses œuvres inspirées par son autre passion, la musique",0
827,"La nouvelle stratégie allemande de sécurité, grande absente de la conférence de Munich",0
1456,Des avions de chasse américains interceptent des avions russes près de l'Alaska,0
25,Nucléaire: l'Elysée annonce le lancement d'études pour prolonger la durée de vie des centrales,0
1570,Stations essence à Saint-Igeaux : les meilleurs prix près de chez moi aujourd'hui,0
288,Une quarantaine d’adhérents de l’association « Retrouvailles et loisirs » réunis à Quéménéven,0
1031,"Benaouda Abdeddaïm: Toujours plus de concessions stratégiques aux Etats-Unis pour le taïwanais TSMC, numéro un des semi-conducteurs - 02/12",0
466,"Mondiaux de ski alpin : «le super-G s'est bien passé», savoure Pinturault",0
1806,"Mini, Seat, BMW: ces marques championnes du leasing automobile",0
485,François Pellissier (TF1): «Cette finale a été un record historique à la télévision»,0
115,Deux ans de prison en appel pour l'incendie d'un restaurant d'Ajaccio,0
1668,Les marchés financiers sur des œufs à la veille des chiffres de l’inflation aux Etats-Unis,0
0,Le plan de trading : Le point sur les marchés - 10/01,0
2126,"Où en est la crise bancaire ? ""Je ne peux pas vous dire que la crise est finie""",0
760,"BFM Crypto, les Pro : quelle nouveauté pour Ledger Stax, le nouveau wallet de chez Ledger ? - 09/12",0
160,50 adhérents du club Émeraude Entreprises chez AZ Métal à Quévert,0
1406,En Avant Guingamp. Jules Gaudin : « Je n’exclus pas de prolonger si l’opportunité se présente »,0
471,"Stephan Eicher, descendu de son radeau, reprend la route",0
1839,"Aux Etats-Unis, l'un des nouveaux métiers en vogue consiste à lutter contre les burn-out des employés",0
491,"En 2022, le trafic aérien a repris des couleurs en Europe mais reste en dessous de son niveau d’avant Covid",0
18,"À Châteaulin, les enfants sensibilisent à l’environnement en chansons",0
1229,"Après saint Patrick, l’Irlande célèbre sainte Brigitte, icône féministe",0
658,"Boeing veut enterrer le Super Hornet, star de Top Gun",0
1836,Stations essence à Clden-Poher : les meilleurs prix près de chez moi aujourd'hui,0
1746,Séismes en Turquie et en Syrie : l’immensité des destructions en images,0
1065,Isola 2000 : Il tombe plus d’un mètre de neige en 24 heures dans la station,0
815,Stations essence au Clotre-Saint-Thgonnec : les meilleurs prix près de chez moi aujourd'hui,0
2092,Réforme des retraites : pourquoi le sort du texte va (sans doute) se régler autour de quatorze parlementaires,0
372,Football. Trophée Chaton : le tirage au sort des quarts de finale,0
1814,"En concours de saut d’obstacles, le cheval K-First fait sa tête de mule",0
1301,ChatGPT a failli réussir un examen de médecine américain,0
928,"Cette tablette tactile Xiaomi concurrence l'iPad, elle est 2x moins chère",0
198,Île-de-France: gare aux vols à la fausse qualité,0
1679,"Ballon à l'effigie d'Olivier Dussopt: Thomas Portes assume son tweet et assure qu'il le ""referait""",0
1266,"Grippe aviaire : Près d’1,5 million d’oiseaux abattus depuis début octobre en Vendée",0
1134,Stations essence à Plussulien : les meilleurs prix près de chez moi aujourd'hui,0
552,"Météo Nord-Pas-de-Calais: des averses attendues cet après-midi, jusqu'à 7°C à Lille",0
52,"En jouant à cache-cache, un ado bangladais s’est enfermé dans un container et a été envoyé dans un autre pays",0
1281,Caisse des dépôts: Éric Lombard modifie son état-major,0
151,"Rugby - Top 14 - Top 14 : La Rochelle, Montpellier, Castres et le Racing 92 à la peine",0
638,Meurtre de Mireille Knoll : le procès en appel n'aura pas lieu,0
2064,"""Un gamin gentil"": plus de 1500 participants à la marche blanche en hommage à Tidiane, lycéen tué à Thiais",0
867,Les Bourses européennes prudentes à l'ouverture,0
1410,"À Saint-Brieuc, un nouveau barber shop rue du 71e Régiment d’Infanterie",0
2095,BFM Patrimoine : Partie 1 - 20/01,0
514,Rugby. Six Nations 2023 U20 : le Morbihannais Louis Penverne dans le groupe pour préparer l’Ecosse,0
1962,"Pierre Palmade est déféré, il est arrivé au tribunal de Melun",0
1265,"État d'urgence prolongé, marche sur Lima... Pourquoi le Pérou s'enfonce dans une crise multiforme",0
1268,Football. La 28e journée de Ligue 1 en cinq clics,0
318,Une finale historique à plus d'un titre - 18/12,0
1500,"Marie Coeurderoy: Taux d'usure, quel impact sur le pouvoir d'achat ? - 28/02",0
1906,"Grèce: un policier tire sur un jeune Rom, incidents lors d'une manifestation à Thessalonique",0
1961,"Malgré leurs promesses, les alliés de l'Otan n'ont que peu de chars à donner à l'Ukraine",0
1518,"Ce que l'on sait de la mort d'une femme, retrouvée dans son appartement à Saint-Raphaël",0
862,"Confirmant sa place de roi des stablecoins, l'USDT suscite pourtant de nombreux doutes",0
484,"Alain Aspect, un prix Nobel qui coupe l'histoire en deux",0
1003,L’Assemblée rejette la motion de censure LFI et adopte le budget de la Sécu,0
1988,Quatre despotes en danger en 2023,0
619,Irlande-France : les coups de cœur et les coups de griffe de notre envoyé spécial,0
1165,Bas-Rhin: un septuagénaire meurt dans l'incendie d'une maison à Haguenau,0
596,"Alphabet, la maison-mère de Google, va supprimer environ 12.000 emplois dans le monde",0
1813,Etats-Unis: une deuxième série de documents classés découverte au domicile de Joe Biden,0
1944,Israël : l'avocat franco-palestinien Salah Hamouri doit être expulsé vers la France dimanche,0
580,Stations essence à Plvenon : les meilleurs prix près de chez moi aujourd'hui,0
1758,Pépites & Pipeaux: Œneo - 19/12,0
1622,Stations essence à Pommeret : les meilleurs prix près de chez moi aujourd'hui,0
172,"Eric Zemmour : en 2023, polémiste ou politique, il faudra choisir",0
339,"Foot - L1 - Montpellier - Benjamin Lecomte (Montpellier) : « En Espagne, je n'ai pas perdu mon temps »",0
1308,Burkina Faso : le porte-parole du gouvernement confirme avoir demandé le départ des forces spéciales françaises,0
2137,Stations essence à Hillion : les meilleurs prix près de chez moi aujourd'hui,0
427,"Santé : à Dijon, les étudiants en médecine au chevet des doudous",0
139,Haute-Garonne : Un automobiliste percute une ambulance des pompiers avant de prendre la fuite,0
1201,Plérin : les échos sportifs du week-end,0
759,Biden devant le Congrès avec un message de soutien aux «oubliés» de la croissance,0
920,Nord: un service d'aide aux devoirs expérimenté dans un supermarché de Leers,0
2201,"Vous avez aimé les RTT? Vous allez adorer les TTR, Temps de Trajet Responsables",1
1957,Le comité de jumelage Dinan - Abstatt veut proposer des stages en Allemagne,0
1021,"Les toits, nouveaux espaces de vie dans les villes surpeuplées",0
2106,Grève du 31 janvier contre la réforme des retraites : à quoi faut-il s'attendre ?,0
1678,"Viktor Vincent, le mentaliste aux Folies Bergère",0
1256,Royaume-Uni : le scandale de l'influenceur proxénète qui secoue le pays,0
1382,PSG-Bayern : La tête et les jambes… Pourquoi le but de Kylian Mbappé a été (logiquement) refusé,0
351,"""Miscellanées Bissextiles"", le patchwork des multiples influences de Matmatah",0
671,"Badminton. N3 : victoire logique des Manchots, relégation pour le Relecq",0
662,"Plusieurs blessés après des coups de feu à Paris, un homme interpellé",0
1299,Sondage: l'impopularité préoccupante d'Emmanuel Macron,0
1914,"Des gilets jaunes manifesteront à Paris de l'Avenue de Breteuil jusqu'à Bercy, samedi prochain",0
408,Travaux de la semaine : on surveille les jardinières,0
1190,"PSG : Paris « remet les pieds sur terre », après sa défaite à Lens, selon Marquinhos",0
603,Mondial de hand : Décollage réussi pour les Bleus dans la « Soucoupe » polonaise,0
2112,Foot - Ces records de points qui peuvent tomber dans les Championnats européens,0
1903,PS5 : réservez votre console Sony avant la rupture des stocks,0
608,"Italie : après 100 jours au pouvoir, Giorgia Meloni se banalise",0
556,Stations essence à Carnac : les meilleurs prix près de chez moi aujourd'hui,0
1158,Seine-Maritime: un traitement innovant contre le cancer de la prostate,0
2199,"Emmanuel Macron: ""On doit gagner la bataille pour la sobriété en matière d'eau""",1
663,"À Kersaint-Plabennec, les enfants de l’école Sainte Thérèse découvrent le futsal avec le Stade Brestois",0
998,Salle comble à Plozévet pour une plongée dans les films ethnographiques des années 60,0
766,Mai-68: Les moments clés de la révolte,0
1538,Koweït : la compagnie pétrolière nationale annonce l'état d'urgence après une fuite de pétrole,0
302,"Catherine Meurisse : après Charlie, « je ne savais plus qui j’étais »",0
528,"Forum social local à Séné : « C’est comme dans une manif, on a chaud au cœur, ça nous motive »",0
1533,"La France a émis jeudi pour 1,75 milliard d'euros d'OATi et d'OATei",0
765,"Emmanuel Macron: ""Je regrette qu'aucune des forces syndicales n'ait proposé un compromis""",0
672,Leff Armor veut réduire les inégalités entre les femmes et les hommes,0
2194,"Voici où les voitures électriques se vendent le plus, et ce n’est pas forcément en ville [Cartes]",1
1054,Royaume-Uni: les premiers vœux de Noël du roi Charles III,0
1852,"Régis Debray : ses ""ratages"" personnels et nos erreurs collectives",0
1743,"Chine : Mécontent, un client fonce sur un hôtel avec sa voiture et saccage le hall d’entrée",0
93,Bandes rivales: comprendre le phénomène en moins de 2 minutes,0
28,"La judiciarisation, cette arme qui empoisonne les relations entre élus locaux",0
1367,Incendie d'une maison à Selles: une cagnotte en ligne a été lancée pour créer un fonds de dotation en hommage aux trois enfants morts,0
1971,Une matinée découverte avec le Relais Petite Enfance à Tréméven le 1er avril,0
1020,Le film d'une semaine délirante au Congrès des Etats-Unis,0
214,Ukraine: la ville d'Odessa privée d'électricité après une attaque russe de drones explosifs,0
2042,TF1 répond aux critiques d'Hanouna sur le « Late Show » de Chabat,0
348,"À Plouénan, la rencontre interclubs de danse bretonne a réuni 70 personnes au Cristal",0
995,"À Melrand, un défilé de carnaval haut en couleur avec l’école Notre-Dame du Guelhouit",0
1208,Galère attendue dans les transports - 17/01,0
2109,"À Pleumeur-Bodou, la batterie-fanfare veut attirer de jeunes musiciens",0
33,Gastronomie – Une épiphanie boulangère,0
531,L'Afrique à la recherche de sa souveraineté alimentaire,0
635,"Nice: une voiture roule à contre-sens avenue Max Gallo, cinq blessés, dont deux en urgence absolue",0
1561,"Pénurie de professeurs: la Cour des comptes juge ""nécessaire"" une ""refonte"" du recrutement",0
1955,EuroMillions : jackpot de plus de 140 millions d'€ à gagner en jouant sur le site FDJ,0
444,Le «rêve» Zidane et l'improbable piste Tuchel : Galtier sous pression après les trois revers du PSG,0
443,Stade Rennais. Rennes dispose d’un Paris apathique avec un grand Mandanda,0
1193,Allocation adulte handicapé: la déconjugalisation entrera en vigueur en octobre 2023,0
357,Le Club de l’amitié de Plounévez-Quintin a annoncé son programme 2023,0
773,"À Plouénan, quatre départs à la retraite à l’entreprise La Source Bretagne",0
1087,"Foot - Transferts - Lorient - Terem Moffi vers la sortie, qui pour le remplacer à Lorient ?",0
1512,"Le plus gros fonds souverain au monde s’est complètement désengagé d’Adani, un conglomérat indien",0
